Rm Date	TYMC
126	40064	0
127	40064	0
127	40064	0
127	40064	0
127	40064	0
127	40064	0
127	40064	0
134	40064	0
135	40064	0
135	40064	0
135	40064	0
141	40064	0
141	40064	0
141	40064	0
141	40064	0
141	40064	0
141	40064	0
152	40064	0
156	40064	0
156	40064	0
128	40065	0
129	40065	0
129	40065	0
129	40065	0
131	40065	0
131	40065	0
131	40065	0
134	40065	0
135	40065	0
135	40065	0
135	40065	0
143	40065	0
143	40065	0
152	40065	0
152	40065	0
156	40065	0
156	40065	0
156	40065	0
156	40065	0
157	40065	0
157	40065	0
158	40065	0
159	40065	0
159	40065	0
159	40065	0
159	40065	0
147A	40065	0
147A	40065	0
131	40066	0
131	40066	0
131	40066	0
132	40066	0
133	40066	0
133	40066	0
133	40066	0
157	40066	0
157	40066	0
158	40066	0
159	40066	0
159	40066	0
159	40066	0
159	40066	0
164	40066	0
164	40066	0
147A	40066	0
147A	40066	0
128	40067	0
129	40067	0
129	40067	0
129	40067	0
129	40067	0
132	40067	0
133	40067	0
133	40067	0
133	40067	0
143	40067	0
153	40067	0
153	40067	0
153	40067	0
154	40067	0
128	40070	0
129	40070	0
129	40070	0
129	40070	0
143	40070	0
153	40070	0
153	40070	0
153	40070	0
154	40070	0
164	40070	0
164	40070	0
147A	40070	0
147A	40070	0
126	40071	0
127	40071	0
127	40071	0
127	40071	0
134	40071	0
135	40071	0
135	40071	0
135	40071	0
141	40071	0
141	40071	0
141	40071	0
143	40071	0
152	40071	0
156	40071	0
156	40071	0
126	40072	0
127	40072	0
127	40072	0
127	40072	0
131	40072	0
131	40072	0
131	40072	0
134	40072	0
135	40072	0
135	40072	0
135	40072	0
152	40072	0
156	40072	0
156	40072	0
157	40072	0
157	40072	0
158	40072	0
159	40072	0
159	40072	0
159	40072	0
159	40072	0
164	40072	0
164	40072	0
147A	40072	0
147A	40072	0
147A	40072	0
147A	40072	0
128	40073	0
129	40073	0
129	40073	4
129	40073	8
132	40073	0
133	40073	0
133	40073	0
133	40073	0
157	40073	0
157	40073	0
158	40073	0
159	40073	0
159	40073	0
159	40073	0
159	40073	0
164	40073	0
164	40073	0
147A	40073	0
147A	40073	0
126	40074	0
127	40074	0
127	40074	0
127	40074	0
131	40074	0
131	40074	0
131	40074	0
132	40074	0
133	40074	0
133	40074	0
133	40074	0
153	40074	0
153	40074	0
153	40074	0
154	40074	0
132	40077	0
133	40077	0
133	40077	0
133	40077	0
152	40077	0
153	40077	0
153	40077	0
153	40077	0
154	40077	0
156	40077	0
156	40077	0
164	40077	0
164	40077	0
147A	40077	0
147A	40077	0
128	40078	0
129	40078	0
129	40078	0
129	40078	0
143	40078	0
153	40078	0
153	40078	0
153	40078	0
154	40078	0
126	40079	0
127	40079	0
127	40079	0
127	40079	0
131	40079	0
131	40079	0
131	40079	0
134	40079	0
135	40079	0
135	40079	0
135	40079	0
141	40079	0
141	40079	0
141	40079	0
143	40079	0
153	40079	0
153	40079	0
153	40079	0
154	40079	0
131	40080	0
131	40080	0
131	40080	0
134	40080	0
135	40080	0
135	40080	0
135	40080	0
152	40080	0
156	40080	0
156	40080	0
157	40080	0
157	40080	0
158	40080	0
159	40080	2
159	40080	0
159	40080	2
159	40080	0
147A	40080	0
147A	40080	0
159	40081	0
159	40081	0
164	40081	0
164	40081	0
147A	40081	0
147A	40081	0
147B	40081	0
128	40084	0
129	40084	0
129	40084	0
129	40084	0
132	40084	0
133	40084	0
133	40084	0
133	40084	0
157	40084	0
157	40084	0
158	40084	0
159	40084	0
159	40084	0
159	40084	0
159	40084	0
164	40084	0
164	40084	0
147A	40084	0
147A	40084	0
164	40085	0
164	40085	0
147A	40085	0
147A	40085	0
126	40086	0
127	40086	0
127	40086	0
127	40086	0
128	40086	0
129	40086	0
129	40086	0
129	40086	0
153	40086	0
153	40086	0
153	40086	0
154	40086	0
164	40086	0
164	40086	0
147A	40086	0
147A	40086	0
126	40087	0
127	40087	0
127	40087	0
127	40087	0
131	40087	0
131	40087	0
131	40087	0
134	40087	0
135	40087	0
135	40087	0
135	40087	0
141	40087	0
141	40087	0
141	40087	0
143	40087	0
145	40087	0
153	40087	0
153	40087	0
153	40087	0
154	40087	0
164	40087	0
164	40087	0
147A	40087	0
147A	40087	0
127	40088	0
131	40088	0
131	40088	0
131	40088	0
132	40088	0
133	40088	0
133	40088	0
133	40088	0
134	40088	0
135	40088	0
135	40088	0
135	40088	0
143	40088	0
145	40088	0
157	40088	0
157	40088	0
158	40088	0
159	40088	0
159	40088	0
159	40088	0
159	40088	0
152	40089	0
156	40089	0
156	40089	0
126	40091	0
126	40091	0
127	40091	0
127	40091	0
127	40091	0
127	40091	0
127	40091	0
134	40091	0
135	40091	0
135	40091	0
135	40091	0
152	40091	0
156	40091	0
156	40091	0
157	40091	0
157	40091	0
158	40091	0
159	40091	0
159	40091	0
159	40091	0
159	40091	0
128	40092	0
129	40092	0
129	40092	0
129	40092	0
132	40092	0
133	40092	0
133	40092	0
133	40092	0
157	40092	0
157	40092	0
158	40092	0
159	40092	0
159	40092	6
159	40092	0
159	40092	6
133	40093	0
133	40093	0
133	40093	0
152	40093	0
156	40093	0
164	40093	0
164	40093	0
147A	40093	0
147A	40093	0
128	40094	0
129	40094	0
129	40094	0
129	40094	0
131	40094	0
131	40094	0
131	40094	0
143	40094	0
145	40094	0
153	40094	0
153	40094	0
153	40094	0
154	40094	0
131	40095	0
131	40095	0
131	40095	0
134	40095	0
135	40095	0
135	40095	0
135	40095	0
141	40095	0
141	40095	0
141	40095	0
143	40095	0
145	40095	0
153	40095	1
153	40095	0
153	40095	0
154	40095	0
164	40095	0
164	40095	0
147A	40095	0
147A	40095	0
126	40098	0
127	40098	0
127	40098	0
127	40098	0
131	40098	0
131	40098	0
131	40098	0
134	40098	0
135	40098	0
135	40098	0
135	40098	0
141	40098	0
141	40098	0
141	40098	0
153	40098	0
153	40098	0
153	40098	0
154	40098	0
126	40099	0
127	40099	0
127	40099	0
127	40099	0
134	40099	0
135	40099	0
135	40099	0
135	40099	0
152	40099	0
156	40099	0
156	40099	0
157	40099	0
157	40099	0
158	40099	0
159	40099	0
159	40099	0
159	40099	0
159	40099	0
128	40100	0
129	40100	0
129	40100	0
129	40100	1
133	40100	0
133	40100	0
133	40100	0
143	40100	0
145	40100	0
157	40100	0
157	40100	0
158	40100	0
159	40100	0
159	40100	0
159	40100	0
159	40100	0
132	40101	0
133	40101	0
133	40101	0
133	40101	0
152	40101	0
156	40101	0
156	40101	0
164	40101	0
164	40101	0
147A	40101	0
147A	40101	0
128	40102	0
129	40102	0
129	40102	0
129	40102	0
131	40102	0
131	40102	0
131	40102	0
143	40102	0
145	40102	0
153	40102	0
153	40102	0
153	40102	0
154	40102	0
128	40105	0
129	40105	0
129	40105	0
129	40105	0
131	40105	0
131	40105	0
131	40105	0
153	40105	0
153	40105	0
153	40105	0
154	40105	0
126	40106	0
127	40106	0
127	40106	0
127	40106	0
131	40106	0
131	40106	0
131	40106	0
134	40106	1
135	40106	0
135	40106	0
135	40106	0
141	40106	0
141	40106	0
141	40106	0
143	40106	0
145	40106	0
153	40106	0
153	40106	0
153	40106	0
154	40106	0
164	40106	0
164	40106	0
147A	40106	0
147A	40106	0
126	40107	0
127	40107	0
127	40107	0
127	40107	0
134	40107	0
135	40107	0
135	40107	0
135	40107	0
143	40107	0
145	40107	0
152	40107	0
156	40107	0
156	40107	0
157	40107	0
157	40107	0
158	40107	0
159	40107	0
159	40107	0
159	40107	0
159	40107	0
164	40107	0
164	40107	0
147A	40107	0
147A	40107	0
133	40108	0
133	40108	0
133	40108	0
152	40108	0
156	40108	0
156	40108	0
157	40108	0
157	40108	0
158	40108	0
159	40108	0
159	40108	0
159	40108	0
159	40108	0
126	40109	0
127	40109	0
127	40109	0
127	40109	0
128	40109	0
129	40109	0
129	40109	0
129	40109	0
133	40109	0
133	40109	0
133	40109	0
133	40112	0
133	40112	0
133	40112	0
152	40112	0
156	40112	0
156	40112	0
164	40112	0
164	40112	0
147A	40112	0
147A	40112	0
128	40113	0
129	40113	0
129	40113	0
129	40113	0
131	40113	0
131	40113	0
131	40113	0
143	40113	0
145	40113	0
153	40113	0
153	40113	0
153	40113	0
154	40113	0
164	40113	0
164	40113	0
147A	40113	0
147A	40113	0
131	40114	0
131	40114	0
131	40114	0
134	40114	0
135	40114	0
135	40114	0
135	40114	0
141	40114	0
141	40114	0
141	40114	0
152	40114	0
156	40114	0
156	40114	0
143	40115	0
145	40115	0
126	40116	0
127	40116	0
127	40116	0
127	40116	0
128	40116	1
129	40116	0
129	40116	0
129	40116	0
133	40116	0
133	40116	0
133	40116	0
157	40116	0
157	40116	0
158	40116	0
159	40116	6
159	40116	0
159	40116	6
159	40116	0
126	40119	0
126	40119	0
127	40119	0
127	40119	0
127	40119	0
127	40119	0
127	40119	0
127	40119	0
133	40119	0
133	40119	0
133	40119	0
157	40119	0
157	40119	0
158	40119	0
159	40119	0
159	40119	0
159	40119	0
159	40119	0
128	40120	0
129	40120	0
129	40120	0
129	40120	0
131	40120	0
131	40120	0
131	40120	0
153	40120	0
153	40120	0
153	40120	0
154	40120	0
164	40120	0
164	40120	0
147A	40120	0
147A	40120	0
131	40121	0
131	40121	0
131	40121	0
152	40121	0
156	40121	0
156	40121	0
164	40121	0
164	40121	0
147A	40121	0
147A	40121	0
133	40122	0
133	40122	0
133	40122	0
134	40122	0
135	40122	0
135	40122	0
135	40122	0
141	40122	0
141	40122	0
141	40122	0
143	40122	0
145	40122	0
152	40122	0
156	40122	0
156	40122	0
164	40122	0
164	40122	0
147A	40122	0
147A	40122	0
128	40123	0
129	40123	0
129	40123	0
129	40123	0
134	40123	0
135	40123	0
135	40123	0
135	40123	0
143	40123	0
145	40123	0
153	40123	0
153	40123	0
153	40123	0
154	40123	0
157	40123	0
157	40123	0
158	40123	0
159	40123	0
159	40123	0
159	40123	0
159	40123	0
128	40126	0
129	40126	0
129	40126	0
129	40126	0
134	40126	0
135	40126	0
135	40126	0
135	40126	0
157	40126	0
157	40126	0
158	40126	0
159	40126	0
159	40126	0
159	40126	0
159	40126	0
133	40127	0
133	40127	0
133	40127	0
143	40127	0
145	40127	0
157	40127	0
157	40127	0
158	40127	0
159	40127	0
159	40127	0
159	40127	0
159	40127	0
143	40128	0
145	40128	0
152	40128	0
156	40128	0
156	40128	0
126	40129	0
127	40129	0
127	40129	0
127	40129	0
133	40129	0
133	40129	0
133	40129	0
153	40129	0
153	40129	0
153	40129	0
154	40129	0
164	40129	0
147A	40129	0
128	40130	1
129	40130	0
129	40130	0
129	40130	0
134	40130	0
135	40130	0
135	40130	0
135	40130	0
141	40130	0
141	40130	3
141	40130	0
152	40130	0
156	40130	0
156	40130	0
164	40130	0
147A	40130	0
126	40133	0
127	40133	0
127	40133	0
127	40133	0
133	40133	0
133	40133	0
133	40133	0
134	40133	0
135	40133	0
135	40133	0
135	40133	0
152	40133	0
156	40133	0
156	40133	0
128	40134	0
128	40134	0
129	40134	0
129	40134	0
129	40134	0
129	40134	0
129	40134	0
129	40134	0
131	40134	0
131	40134	0
131	40134	0
134	40134	0
134	40134	0
135	40134	0
135	40134	0
135	40134	0
135	40134	0
135	40134	0
135	40134	0
143	40134	0
143	40134	0
145	40134	0
145	40134	0
157	40134	0
157	40134	0
158	40134	0
159	40134	0
159	40134	0
159	40134	0
159	40134	0
131	40135	0
131	40135	0
131	40135	0
131	40135	0
131	40135	0
131	40135	0
133	40135	0
133	40135	0
133	40135	0
133	40135	0
133	40135	0
133	40135	0
143	40135	0
145	40135	0
153	40135	0
153	40135	0
153	40135	0
154	40135	0
157	40135	0
157	40135	0
157	40135	0
157	40135	0
158	40135	0
158	40135	0
159	40135	0
159	40135	0
159	40135	0
159	40135	0
159	40135	0
159	40135	0
159	40135	0
159	40135	0
164	40135	0
164	40135	0
164	40135	0
147A	40135	0
147A	40135	0
147A	40135	0
126	40136	0
126	40136	0
127	40136	0
127	40136	0
127	40136	0
127	40136	0
127	40136	0
127	40136	0
152	40136	0
152	40136	0
156	40136	0
156	40136	0
156	40136	0
156	40136	0
164	40136	0
164	40136	0
147A	40136	0
147A	40136	0
128	40137	0
129	40137	0
129	40137	0
129	40137	0
141	40137	0
141	40137	0
141	40137	0
141	40137	0
141	40137	0
141	40137	0
153	40137	0
153	40137	0
153	40137	0
154	40137	0
164	40137	0
164	40137	0
147A	40137	0
147A	40137	0
143	40140	0
145	40140	0
152	40140	0
153	40140	0
153	40140	0
153	40140	0
154	40140	0
156	40140	0
156	40140	0
164	40140	0
126	40141	0
127	40141	0
127	40141	0
127	40141	0
133	40141	0
133	40141	0
133	40141	0
134	40141	0
135	40141	0
135	40141	0
135	40141	0
141	40141	0
141	40141	0
141	40141	0
147A	40141	0
128	40142	0
129	40142	0
129	40142	0
129	40142	0
131	40142	0
131	40142	0
131	40142	0
143	40142	0
145	40142	0
157	40142	0
157	40142	0
158	40142	0
159	40142	0
159	40142	0
159	40142	0
159	40142	0
126	40147	0
127	40147	0
127	40147	0
127	40147	0
131	40147	0
131	40147	0
131	40147	0
131	40147	0
131	40147	0
133	40147	0
133	40147	0
133	40147	0
135	40147	0
141	40147	0
141	40147	0
141	40147	0
157	40147	0
157	40147	0
158	40147	0
159	40147	0
159	40147	0
159	40147	0
159	40147	0
133	40148	0
133	40148	0
133	40148	0
141	40148	0
141	40148	0
141	40148	0
152	40148	0
156	40148	0
156	40148	0
156	40148	0
159	40148	0
159	40148	0
128	40149	0
129	40149	0
129	40149	0
129	40149	0
131	40149	0
131	40149	0
131	40149	0
143	40149	0
145	40149	0
153	40149	0
153	40149	0
153	40149	0
154	40149	0
164	40149	0
164	40149	0
147A	40149	0
147A	40149	0
131	40150	0
131	40150	0
131	40150	0
134	40150	0
135	40150	0
135	40150	0
135	40150	0
153	40150	0
153	40150	0
153	40150	0
154	40150	0
147A	40150	0
128	40151	6
129	40151	0
129	40151	0
129	40151	0
129	40151	0
134	40151	1
135	40151	1
135	40151	0
135	40151	1
137	40151	0
143	40151	0
145	40151	0
152	40151	0
156	40151	0
156	40151	0
157	40151	0
157	40151	0
158	40151	0
159	40151	0
159	40151	0
159	40151	0
159	40151	0
164	40151	0
128	40154	0
129	40154	0
129	40154	0
129	40154	0
134	40154	0
135	40154	0
135	40154	0
135	40154	0
141	40154	0
141	40154	0
141	40154	0
157	40154	0
157	40154	0
158	40154	0
159	40154	0
159	40154	0
159	40154	0
159	40154	0
164	40154	0
131	40156	0
131	40156	0
131	40156	0
143	40156	0
145	40156	0
152	40156	0
156	40156	0
156	40156	0
159	40156	0
159	40156	0
126	40157	0
127	40157	0
127	40157	0
127	40157	0
128	40157	0
129	40157	0
129	40157	0
129	40157	0
133	40157	0
133	40157	0
133	40157	0
153	40157	0
153	40157	0
153	40157	0
154	40157	0
131	40158	0
131	40158	0
131	40158	0
134	40158	0
135	40158	0
135	40158	0
135	40158	0
143	40158	0
145	40158	0
152	40158	0
156	40158	0
156	40158	0
164	40158	0
164	40158	0
147A	40158	0
147A	40158	0
131	40161	0
131	40161	0
131	40161	0
134	40161	0
135	40161	0
135	40161	0
135	40161	0
152	40161	0
156	40161	0
156	40161	0
147A	40161	0
147A	40161	0
128	40162	0
129	40162	1
129	40162	0
129	40162	0
134	40162	0
135	40162	0
135	40162	0
135	40162	0
141	40162	0
141	40162	0
141	40162	0
143	40162	0
145	40162	0
157	40162	0
157	40162	0
158	40162	0
159	40162	0
159	40162	0
159	40162	0
159	40162	0
133	40163	0
133	40163	0
133	40163	0
153	40163	0
153	40163	0
153	40163	0
154	40163	0
157	40163	0
157	40163	0
158	40163	0
159	40163	0
159	40163	0
159	40163	0
159	40163	0
147A	40163	0
147A	40163	0
143	40164	0
145	40164	0
128	40165	0
129	40165	0
129	40165	0
129	40165	0
133	40165	0
133	40165	0
133	40165	0
153	40165	0
153	40165	0
153	40165	0
154	40165	0
164	40165	0
133	40168	0
133	40168	0
133	40168	0
143	40168	0
145	40168	0
126	40169	0
127	40169	0
127	40169	0
127	40169	0
134	40169	0
135	40169	0
135	40169	0
135	40169	0
141	40169	1
141	40169	0
141	40169	0
143	40169	0
145	40169	0
164	40169	0
128	40170	0
129	40170	0
129	40170	0
129	40170	0
131	40170	0
131	40170	0
131	40170	0
157	40170	0
157	40170	0
158	40170	0
159	40170	0
159	40170	0
159	40170	0
159	40170	0
126	40176	0
127	40176	0
127	40176	0
127	40176	0
128	40176	0
129	40176	0
129	40176	0
129	40176	0
131	40176	0
131	40176	0
131	40176	0
133	40176	0
133	40176	0
133	40176	0
134	40176	0
135	40176	0
135	40176	0
135	40176	0
141	40176	0
141	40176	0
141	40176	0
143	40176	1
145	40176	0
157	40176	0
157	40176	0
158	40176	0
159	40176	0
159	40176	0
159	40176	0
159	40176	0
164	40176	0
147A	40176	0
159	40002	0
159	40002	0
		
		
		
