GRP	ROOM	CLASS	DATE	MEAS	PARAM	SITE	BLOCK	REP	RES
FF	525	ISO7	01/25/13	TP	0.5	A1	1	3	108
FF	525	ISO7	01/25/13	TP	0.5	A1	1	3	19
FF	525	ISO7	01/28/13	TP	0.5	A1	1	3	55
FF	525	ISO7	01/28/13	TP	0.5	A1	1	3	237
FF	525	ISO7	01/29/13	TP	0.5	A1	1	3	415
FF	525	ISO7	01/29/13	TP	0.5	A1	1	3	14
FF	525	ISO7	01/30/13	TP	0.5	A1	1	3	5
FF	525	ISO7	01/30/13	TP	0.5	A1	1	3	24
FF	525	ISO7	01/31/13	TP	0.5	A1	1	3	37
FF	525	ISO7	01/31/13	TP	0.5	A1	1	3	118
FF	525	ISO7	02/01/13	TP	0.5	A1	1	3	72
FF	525	ISO7	02/01/13	TP	0.5	A1	1	3	63
FF	525	ISO7	02/04/13	TP	0.5	A1	1	3	15
FF	525	ISO7	02/04/13	TP	0.5	A1	1	3	10
FF	525	ISO7	02/05/13	TP	0.5	A1	1	3	80
FF	525	ISO7	02/05/13	TP	0.5	A1	1	3	265
FF	525	ISO7	02/06/13	TP	0.5	A1	1	3	44
FF	525	ISO7	02/06/13	TP	0.5	A1	1	3	21
FF	525	ISO7	02/07/13	TP	0.5	A1	1	3	100
FF	525	ISO7	02/07/13	TP	0.5	A1	1	3	47
FF	525	ISO7	02/08/13	TP	0.5	A1	1	3	35
FF	525	ISO7	02/08/13	TP	0.5	A1	1	3	39
FF	525	ISO7	02/08/13	TP	0.5	A1	1	3	24
FF	525	ISO7	02/08/13	TP	0.5	A1	1	3	6
FF	525	ISO7	02/11/13	TP	0.5	A1	1	3	80
FF	525	ISO7	02/11/13	TP	0.5	A1	1	3	251
FF	525	ISO7	02/12/13	TP	0.5	A1	1	3	32
FF	525	ISO7	02/12/13	TP	0.5	A1	1	3	58
FF	525	ISO7	2/13/2013	TP	0.5	A1	1	3	172
FF	525	ISO7	2/13/2013	TP	0.5	A1	1	3	42
FF	525	ISO7	2/14/2013	TP	0.5	A1	1	3	270
FF	525	ISO7	2/14/2013	TP	0.5	A1	1	3	8
FF	525	ISO7	02/15/13	TP	0.5	A1	1	3	13
FF	525	ISO7	02/15/13	TP	0.5	A1	1	3	21
FF	525	ISO7	02/18/13	TP	0.5	A1	1	3	20
FF	525	ISO7	02/18/13	TP	0.5	A1	1	3	18
FF	525	ISO7	2/19/2013	TP	0.5	A1	1	3	7
FF	525	ISO7	2/19/2013	TP	0.5	A1	1	3	33
FF	525	ISO7	02/20/13	TP	0.5	A1	1	3	79
FF	525	ISO7	02/20/13	TP	0.5	A1	1	3	60
FF	525	ISO7	02/21/13	TP	0.5	A1	1	3	20
FF	525	ISO7	02/21/13	TP	0.5	A1	1	3	11
FF	525	ISO7	02/22/13	TP	0.5	A1	1	3	14
FF	525	ISO7	02/22/13	TP	0.5	A1	1	3	42
FF	525	ISO7	02/25/13	TP	0.5	A1	1	3	141
FF	525	ISO7	02/25/13	TP	0.5	A1	1	3	6
FF	525	ISO7	02/26/13	TP	0.5	A1	1	3	53
FF	525	ISO7	02/26/13	TP	0.5	A1	1	3	60
FF	525	ISO7	02/27/13	TP	0.5	A1	1	3	42
FF	525	ISO7	02/27/13	TP	0.5	A1	1	3	83
FF	525	ISO7	02/28/13	TP	0.5	A1	1	3	5
FF	525	ISO7	02/28/13	TP	0.5	A1	1	3	3
FF	525	ISO7	03/01/13	TP	0.5	A1	1	3	8
FF	525	ISO7	03/01/13	TP	0.5	A1	1	3	143
FF	525	ISO7	3/4/2013	TP	0.5	A1	1	3	29
FF	525	ISO7	3/4/2013	TP	0.5	A1	1	3	39
FF	525	ISO7	03/05/13	TP	0.5	A1	1	3	4
FF	525	ISO7	03/05/13	TP	0.5	A1	1	3	7
FF	525	ISO7	3/6/2013	TP	0.5	A1	1	3	330
FF	525	ISO7	3/6/2013	TP	0.5	A1	1	3	22
FF	525	ISO7	3/7/2013	TP	0.5	A1	1	3	37
FF	525	ISO7	3/7/2013	TP	0.5	A1	1	3	15
FF	525	ISO7	03/08/13	TP	0.5	A1	1	3	16
FF	525	ISO7	03/08/13	TP	0.5	A1	1	3	8
FF	525	ISO7	3/11/2013	TP	0.5	A1	1	3	18
FF	525	ISO7	3/11/2013	TP	0.5	A1	1	3	21
FF	525	ISO7	3/12/2013	TP	0.5	A1	1	3	20
FF	525	ISO7	3/12/2013	TP	0.5	A1	1	3	18
FF	525	ISO7	3/12/2013	TP	0.5	A1	1	3	62
FF	525	ISO7	3/12/2013	TP	0.5	A1	1	3	3
FF	525	ISO7	3/13/2013	TP	0.5	A1	1	3	69
FF	525	ISO7	3/13/2013	TP	0.5	A1	1	3	25
FF	525	ISO7	03/14/13	TP	0.5	A1	1	3	26
FF	525	ISO7	03/14/13	TP	0.5	A1	1	3	15
FF	525	ISO7	3/14/2013	TP	0.5	A1	1	3	50
FF	525	ISO7	3/14/2013	TP	0.5	A1	1	3	67
FF	525	ISO7	03/15/13	TP	0.5	A1	1	3	20
FF	525	ISO7	03/15/13	TP	0.5	A1	1	3	42
FF	525	ISO7	3/15/2013	TP	0.5	A1	1	3	20
FF	525	ISO7	3/15/2013	TP	0.5	A1	1	3	42
FF	525	ISO7	3/18/2013	TP	0.5	A1	1	3	18
FF	525	ISO7	3/18/2013	TP	0.5	A1	1	3	36
FF	525	ISO7	3/20/2013	TP	0.5	A1	1	3	53
FF	525	ISO7	3/20/2013	TP	0.5	A1	1	3	77
FF	525	ISO7	3/20/2013	TP	0.5	A1	1	3	67
FF	525	ISO7	3/20/2013	TP	0.5	A1	1	3	31
FF	525	ISO7	3/21/2013	TP	0.5	A1	1	3	76
FF	525	ISO7	3/21/2013	TP	0.5	A1	1	3	188
FF	525	ISO7	3/22/2013	TP	0.5	A1	1	3	27
FF	525	ISO7	3/22/2013	TP	0.5	A1	1	3	68
FF	525	ISO7	3/25/2013	TP	0.5	A1	1	3	164
FF	525	ISO7	3/25/2013	TP	0.5	A1	1	3	106
FF	525	ISO7	3/26/2013	TP	0.5	A1	1	3	166
FF	525	ISO7	3/26/2013	TP	0.5	A1	1	3	122
FF	525	ISO7	3/27/2013	TP	0.5	A1	1	3	65
FF	525	ISO7	3/27/2013	TP	0.5	A1	1	3	19
FF	525	ISO7	3/28/2013	TP	0.5	A1	1	3	7
FF	525	ISO7	3/28/2013	TP	0.5	A1	1	3	41
FF	525	ISO7	3/29/2013	TP	0.5	A1	1	3	402
FF	525	ISO7	3/29/2013	TP	0.5	A1	1	3	12
FF	525	ISO7	01/02/13	TP	5	A1	1	3	7
FF	525	ISO7	1/4/2013	TP	5	A1	1	3	1
FF	525	ISO7	1/7/2013	TP	5	A1	1	3	9
FF	525	ISO7	01/09/13	TP	5	A1	1	3	4
FF	525	ISO7	01/11/13	TP	5	A1	1	3	1
FF	525	ISO7	01/11/13	TP	5	A1	1	3	6
FF	525	ISO7	01/14/13	TP	5	A1	1	3	5
FF	525	ISO7	01/14/13	TP	5	A1	1	3	1
FF	525	ISO7	01/15/13	TP	5	A1	1	3	6
FF	525	ISO7	01/15/13	TP	5	A1	1	3	3
FF	525	ISO7	01/16/13	TP	5	A1	1	3	10
FF	525	ISO7	01/16/13	TP	5	A1	1	3	8
FF	525	ISO7	01/17/13	TP	5	A1	1	3	1
FF	525	ISO7	01/17/13	TP	5	A1	1	3	4
FF	525	ISO7	01/18/13	TP	5	A1	1	3	1
FF	525	ISO7	01/18/13	TP	5	A1	1	3	4
FF	525	ISO7	01/21/13	TP	5	A1	1	3	24
FF	525	ISO7	01/21/13	TP	5	A1	1	3	2
FF	525	ISO7	01/22/13	TP	5	A1	1	3	3
FF	525	ISO7	01/22/13	TP	5	A1	1	3	1
FF	525	ISO7	01/23/13	TP	5	A1	1	3	5
FF	525	ISO7	01/23/13	TP	5	A1	1	3	2
FF	525	ISO7	01/24/13	TP	5	A1	1	3	2
FF	525	ISO7	01/24/13	TP	5	A1	1	3	14
FF	525	ISO7	01/25/13	TP	5	A1	1	3	5
FF	525	ISO7	01/25/13	TP	5	A1	1	3	2
FF	525	ISO7	01/28/13	TP	5	A1	1	3	0
FF	525	ISO7	01/28/13	TP	5	A1	1	3	14
FF	525	ISO7	01/29/13	TP	5	A1	1	3	5
FF	525	ISO7	01/29/13	TP	5	A1	1	3	2
FF	525	ISO7	01/30/13	TP	5	A1	1	3	0
FF	525	ISO7	01/30/13	TP	5	A1	1	3	3
FF	525	ISO7	01/31/13	TP	5	A1	1	3	1
FF	525	ISO7	01/31/13	TP	5	A1	1	3	10
FF	525	ISO7	02/01/13	TP	5	A1	1	3	1
FF	525	ISO7	02/01/13	TP	5	A1	1	3	1
FF	525	ISO7	02/04/13	TP	5	A1	1	3	3
FF	525	ISO7	02/04/13	TP	5	A1	1	3	0
FF	525	ISO7	02/05/13	TP	5	A1	1	3	9
FF	525	ISO7	02/05/13	TP	5	A1	1	3	10
FF	525	ISO7	02/06/13	TP	5	A1	1	3	3
FF	525	ISO7	02/06/13	TP	5	A1	1	3	2
FF	525	ISO7	02/07/13	TP	5	A1	1	3	5
FF	525	ISO7	02/07/13	TP	5	A1	1	3	7
FF	525	ISO7	02/08/13	TP	5	A1	1	3	2
FF	525	ISO7	02/08/13	TP	5	A1	1	3	3
FF	525	ISO7	02/08/13	TP	5	A1	1	3	2
FF	525	ISO7	02/08/13	TP	5	A1	1	3	0
FF	525	ISO7	02/11/13	TP	5	A1	1	3	11
FF	525	ISO7	02/11/13	TP	5	A1	1	3	8
FF	525	ISO7	02/12/13	TP	5	A1	1	3	2
FF	525	ISO7	02/12/13	TP	5	A1	1	3	1
FF	525	ISO7	2/13/2013	TP	5	A1	1	3	10
FF	525	ISO7	2/13/2013	TP	5	A1	1	3	6
FF	525	ISO7	2/14/2013	TP	5	A1	1	3	8
FF	525	ISO7	2/14/2013	TP	5	A1	1	3	0
FF	525	ISO7	02/15/13	TP	5	A1	1	3	0
FF	525	ISO7	02/15/13	TP	5	A1	1	3	3
FF	525	ISO7	02/18/13	TP	5	A1	1	3	4
FF	525	ISO7	02/18/13	TP	5	A1	1	3	2
FF	525	ISO7	2/19/2013	TP	5	A1	1	3	0
FF	525	ISO7	2/19/2013	TP	5	A1	1	3	1
FF	525	ISO7	02/20/13	TP	5	A1	1	3	1
FF	525	ISO7	02/20/13	TP	5	A1	1	3	4
FF	525	ISO7	02/21/13	TP	5	A1	1	3	0
FF	525	ISO7	02/21/13	TP	5	A1	1	3	1
FF	525	ISO7	02/22/13	TP	5	A1	1	3	2
FF	525	ISO7	02/22/13	TP	5	A1	1	3	1
FF	525	ISO7	02/25/13	TP	5	A1	1	3	11
FF	525	ISO7	02/25/13	TP	5	A1	1	3	0
FF	525	ISO7	02/26/13	TP	5	A1	1	3	6
FF	525	ISO7	02/26/13	TP	5	A1	1	3	1
FF	525	ISO7	02/27/13	TP	5	A1	1	3	3
FF	525	ISO7	02/27/13	TP	5	A1	1	3	5
FF	525	ISO7	02/28/13	TP	5	A1	1	3	0
FF	525	ISO7	02/28/13	TP	5	A1	1	3	0
FF	525	ISO7	03/01/13	TP	5	A1	1	3	1
FF	525	ISO7	03/01/13	TP	5	A1	1	3	5
FF	525	ISO7	3/4/2013	TP	5	A1	1	3	2
FF	525	ISO7	3/4/2013	TP	5	A1	1	3	3
FF	525	ISO7	03/05/13	TP	5	A1	1	3	1
FF	525	ISO7	03/05/13	TP	5	A1	1	3	1
FF	525	ISO7	3/6/2013	TP	5	A1	1	3	13
FF	525	ISO7	3/6/2013	TP	5	A1	1	3	0
FF	525	ISO7	3/7/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/7/2013	TP	5	A1	1	3	1
FF	525	ISO7	03/08/13	TP	5	A1	1	3	1
FF	525	ISO7	03/08/13	TP	5	A1	1	3	1
FF	525	ISO7	3/11/2013	TP	5	A1	1	3	1
FF	525	ISO7	3/11/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/12/2013	TP	5	A1	1	3	1
FF	525	ISO7	3/12/2013	TP	5	A1	1	3	1
FF	525	ISO7	3/12/2013	TP	5	A1	1	3	7
FF	525	ISO7	3/12/2013	TP	5	A1	1	3	0
FF	525	ISO7	3/13/2013	TP	5	A1	1	3	6
FF	525	ISO7	3/13/2013	TP	5	A1	1	3	3
FF	525	ISO7	03/14/13	TP	5	A1	1	3	1
FF	525	ISO7	03/14/13	TP	5	A1	1	3	1
FF	525	ISO7	3/14/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/14/2013	TP	5	A1	1	3	4
FF	525	ISO7	03/15/13	TP	5	A1	1	3	3
FF	525	ISO7	03/15/13	TP	5	A1	1	3	2
FF	525	ISO7	3/15/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/15/2013	TP	5	A1	1	3	2
FF	525	ISO7	3/18/2013	TP	5	A1	1	3	5
FF	525	ISO7	3/18/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/20/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/20/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/20/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/20/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/21/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/21/2013	TP	5	A1	1	3	7
FF	525	ISO7	3/22/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/22/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/25/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/25/2013	TP	5	A1	1	3	0
FF	525	ISO7	3/26/2013	TP	5	A1	1	3	4
FF	525	ISO7	3/26/2013	TP	5	A1	1	3	12
FF	525	ISO7	3/27/2013	TP	5	A1	1	3	2
FF	525	ISO7	3/27/2013	TP	5	A1	1	3	1
FF	525	ISO7	3/28/2013	TP	5	A1	1	3	0
FF	525	ISO7	3/28/2013	TP	5	A1	1	3	6
FF	525	ISO7	3/29/2013	TP	5	A1	1	3	3
FF	525	ISO7	3/29/2013	TP	5	A1	1	3	2
FF	526	ISO7	01/02/13	TP	0.5	A1	1	1	264
FF	526	ISO7	1/4/2013	TP	0.5	A1	1	1	0
FF	526	ISO7	1/7/2013	TP	0.5	A1	1	1	119
FF	526	ISO7	01/09/13	TP	0.5	A1	1	1	117
FF	526	ISO7	01/11/13	TP	0.5	A1	1	1	40
FF	526	ISO7	01/11/13	TP	0.5	A1	1	1	106
FF	526	ISO7	01/14/13	TP	0.5	A1	1	1	44
FF	526	ISO7	01/14/13	TP	0.5	A1	1	1	18
FF	526	ISO7	01/15/13	TP	0.5	A1	1	1	12
FF	526	ISO7	01/15/13	TP	0.5	A1	1	1	5
FF	526	ISO7	01/16/13	TP	0.5	A1	1	1	1
FF	526	ISO7	01/16/13	TP	0.5	A1	1	1	2
FF	526	ISO7	01/17/13	TP	0.5	A1	1	1	33
FF	526	ISO7	01/17/13	TP	0.5	A1	1	1	45
FF	526	ISO7	01/18/13	TP	0.5	A1	1	1	21
FF	526	ISO7	01/18/13	TP	0.5	A1	1	1	17
FF	526	ISO7	01/21/13	TP	0.5	A1	1	1	18
FF	526	ISO7	01/21/13	TP	0.5	A1	1	1	76
FF	526	ISO7	01/22/13	TP	0.5	A1	1	1	0
FF	526	ISO7	01/22/13	TP	0.5	A1	1	1	95
FF	526	ISO7	01/23/13	TP	0.5	A1	1	1	0
FF	526	ISO7	01/23/13	TP	0.5	A1	1	1	92
FF	526	ISO7	01/24/13	TP	0.5	A1	1	1	40
FF	526	ISO7	01/24/13	TP	0.5	A1	1	1	96
FF	526	ISO7	01/25/13	TP	0.5	A1	1	1	47
FF	526	ISO7	01/25/13	TP	0.5	A1	1	1	31
FF	526	ISO7	01/28/13	TP	0.5	A1	1	1	0
FF	526	ISO7	01/28/13	TP	0.5	A1	1	1	13
FF	526	ISO7	01/29/13	TP	0.5	A1	1	1	474
FF	526	ISO7	01/29/13	TP	0.5	A1	1	1	1
FF	526	ISO7	01/30/13	TP	0.5	A1	1	1	1
FF	526	ISO7	01/30/13	TP	0.5	A1	1	1	268
FF	526	ISO7	01/31/13	TP	0.5	A1	1	1	238
FF	526	ISO7	01/31/13	TP	0.5	A1	1	1	3
FF	526	ISO7	02/01/13	TP	0.5	A1	1	1	79
FF	526	ISO7	02/01/13	TP	0.5	A1	1	1	108
FF	526	ISO7	02/04/13	TP	0.5	A1	1	1	106
FF	526	ISO7	02/04/13	TP	0.5	A1	1	1	157
FF	526	ISO7	02/05/13	TP	0.5	A1	1	1	13
FF	526	ISO7	02/05/13	TP	0.5	A1	1	1	89
FF	526	ISO7	02/06/13	TP	0.5	A1	1	1	240
FF	526	ISO7	02/06/13	TP	0.5	A1	1	1	51
FF	526	ISO7	02/07/13	TP	0.5	A1	1	1	74
FF	526	ISO7	02/07/13	TP	0.5	A1	1	1	28
FF	526	ISO7	02/08/13	TP	0.5	A1	1	1	103
FF	526	ISO7	02/08/13	TP	0.5	A1	1	1	70
FF	526	ISO7	02/08/13	TP	0.5	A1	1	1	63
FF	526	ISO7	02/08/13	TP	0.5	A1	1	1	28
FF	526	ISO7	02/11/13	TP	0.5	A1	1	1	76
FF	526	ISO7	02/11/13	TP	0.5	A1	1	1	263
FF	526	ISO7	02/12/13	TP	0.5	A1	1	1	67
FF	526	ISO7	02/12/13	TP	0.5	A1	1	1	37
FF	526	ISO7	2/13/2013	TP	0.5	A1	1	1	156
FF	526	ISO7	2/13/2013	TP	0.5	A1	1	1	1
FF	526	ISO7	2/14/2013	TP	0.5	A1	1	1	62
FF	526	ISO7	2/14/2013	TP	0.5	A1	1	1	85
FF	526	ISO7	02/15/13	TP	0.5	A1	1	1	63
FF	526	ISO7	02/15/13	TP	0.5	A1	1	1	244
FF	526	ISO7	02/18/13	TP	0.5	A1	1	1	37
FF	526	ISO7	02/18/13	TP	0.5	A1	1	1	42
FF	526	ISO7	2/19/2013	TP	0.5	A1	1	1	29
FF	526	ISO7	2/19/2013	TP	0.5	A1	1	1	46
FF	526	ISO7	02/20/13	TP	0.5	A1	1	1	15
FF	526	ISO7	02/20/13	TP	0.5	A1	1	1	152
FF	526	ISO7	02/21/13	TP	0.5	A1	1	1	116
FF	526	ISO7	02/21/13	TP	0.5	A1	1	1	145
FF	526	ISO7	02/22/13	TP	0.5	A1	1	1	53
FF	526	ISO7	02/22/13	TP	0.5	A1	1	1	20
FF	526	ISO7	02/25/13	TP	0.5	A1	1	1	17
FF	526	ISO7	02/25/13	TP	0.5	A1	1	1	77
FF	526	ISO7	02/26/13	TP	0.5	A1	1	1	16
FF	526	ISO7	02/26/13	TP	0.5	A1	1	1	2
FF	526	ISO7	02/27/13	TP	0.5	A1	1	1	29
FF	526	ISO7	02/27/13	TP	0.5	A1	1	1	72
FF	526	ISO7	02/28/13	TP	0.5	A1	1	1	60
FF	526	ISO7	02/28/13	TP	0.5	A1	1	1	106
FF	526	ISO7	03/01/13	TP	0.5	A1	1	1	44
FF	526	ISO7	03/01/13	TP	0.5	A1	1	1	199
FF	526	ISO7	3/4/2013	TP	0.5	A1	1	1	158
FF	526	ISO7	3/4/2013	TP	0.5	A1	1	1	27
FF	526	ISO7	03/05/13	TP	0.5	A1	1	1	275
FF	526	ISO7	03/05/13	TP	0.5	A1	1	1	4
FF	526	ISO7	3/6/2013	TP	0.5	A1	1	1	3
FF	526	ISO7	3/6/2013	TP	0.5	A1	1	1	10
FF	526	ISO7	3/7/2013	TP	0.5	A1	1	1	27
FF	526	ISO7	3/7/2013	TP	0.5	A1	1	1	33
FF	526	ISO7	03/08/13	TP	0.5	A1	1	1	16
FF	526	ISO7	03/08/13	TP	0.5	A1	1	1	8
FF	526	ISO7	3/11/2013	TP	0.5	A1	1	1	16
FF	526	ISO7	3/11/2013	TP	0.5	A1	1	1	392
FF	526	ISO7	3/12/2013	TP	0.5	A1	1	1	382
FF	526	ISO7	3/12/2013	TP	0.5	A1	1	1	7
FF	526	ISO7	3/12/2013	TP	0.5	A1	1	1	23
FF	526	ISO7	3/12/2013	TP	0.5	A1	1	1	10
FF	526	ISO7	3/13/2013	TP	0.5	A1	1	1	150
FF	526	ISO7	3/13/2013	TP	0.5	A1	1	1	18
FF	526	ISO7	03/14/13	TP	0.5	A1	1	1	30
FF	526	ISO7	03/14/13	TP	0.5	A1	1	1	3
FF	526	ISO7	3/14/2013	TP	0.5	A1	1	1	35
FF	526	ISO7	3/14/2013	TP	0.5	A1	1	1	29
FF	526	ISO7	03/15/13	TP	0.5	A1	1	1	28
FF	526	ISO7	03/15/13	TP	0.5	A1	1	1	92
FF	526	ISO7	3/15/2013	TP	0.5	A1	1	1	28
FF	526	ISO7	3/15/2013	TP	0.5	A1	1	1	92
FF	526	ISO7	3/18/2013	TP	0.5	A1	1	1	40
FF	526	ISO7	3/18/2013	TP	0.5	A1	1	1	49
FF	526	ISO7	3/20/2013	TP	0.5	A1	1	1	34
FF	526	ISO7	3/20/2013	TP	0.5	A1	1	1	40
FF	526	ISO7	3/20/2013	TP	0.5	A1	1	1	145
FF	526	ISO7	3/20/2013	TP	0.5	A1	1	1	15
FF	526	ISO7	3/21/2013	TP	0.5	A1	1	1	427
FF	526	ISO7	3/21/2013	TP	0.5	A1	1	1	50
FF	526	ISO7	3/22/2013	TP	0.5	A1	1	1	8
FF	526	ISO7	3/22/2013	TP	0.5	A1	1	1	24
FF	526	ISO7	3/25/2013	TP	0.5	A1	1	1	8
FF	526	ISO7	3/25/2013	TP	0.5	A1	1	1	27
FF	526	ISO7	3/26/2013	TP	0.5	A1	1	1	111
FF	526	ISO7	3/26/2013	TP	0.5	A1	1	1	88
FF	526	ISO7	3/27/2013	TP	0.5	A1	1	1	68
FF	526	ISO7	3/27/2013	TP	0.5	A1	1	1	180
FF	526	ISO7	3/28/2013	TP	0.5	A1	1	1	5
FF	526	ISO7	3/28/2013	TP	0.5	A1	1	1	174
FF	526	ISO7	3/29/2013	TP	0.5	A1	1	1	95
FF	526	ISO7	3/29/2013	TP	0.5	A1	1	1	15
FF	526	ISO7	01/02/13	TP	5	A1	1	1	19
FF	526	ISO7	1/4/2013	TP	5	A1	1	1	0
FF	526	ISO7	1/7/2013	TP	5	A1	1	1	5
FF	526	ISO7	01/09/13	TP	5	A1	1	1	2
FF	526	ISO7	01/11/13	TP	5	A1	1	1	4
FF	526	ISO7	01/11/13	TP	5	A1	1	1	5
FF	526	ISO7	01/14/13	TP	5	A1	1	1	12
FF	526	ISO7	01/14/13	TP	5	A1	1	1	5
FF	526	ISO7	01/15/13	TP	5	A1	1	1	0
FF	526	ISO7	01/15/13	TP	5	A1	1	1	2
FF	526	ISO7	01/16/13	TP	5	A1	1	1	0
FF	526	ISO7	01/16/13	TP	5	A1	1	1	1
FF	526	ISO7	01/17/13	TP	5	A1	1	1	0
FF	526	ISO7	01/17/13	TP	5	A1	1	1	3
FF	526	ISO7	01/18/13	TP	5	A1	1	1	2
FF	526	ISO7	01/18/13	TP	5	A1	1	1	2
FF	526	ISO7	01/21/13	TP	5	A1	1	1	0
FF	526	ISO7	01/21/13	TP	5	A1	1	1	6
FF	526	ISO7	01/22/13	TP	5	A1	1	1	0
FF	526	ISO7	01/22/13	TP	5	A1	1	1	6
FF	526	ISO7	01/23/13	TP	5	A1	1	1	0
FF	526	ISO7	01/23/13	TP	5	A1	1	1	7
FF	526	ISO7	01/24/13	TP	5	A1	1	1	0
FF	526	ISO7	01/24/13	TP	5	A1	1	1	15
FF	526	ISO7	01/25/13	TP	5	A1	1	1	0
FF	526	ISO7	01/25/13	TP	5	A1	1	1	4
FF	526	ISO7	01/28/13	TP	5	A1	1	1	0
FF	526	ISO7	01/28/13	TP	5	A1	1	1	2
FF	526	ISO7	01/29/13	TP	5	A1	1	1	3
FF	526	ISO7	01/29/13	TP	5	A1	1	1	0
FF	526	ISO7	01/30/13	TP	5	A1	1	1	0
FF	526	ISO7	01/30/13	TP	5	A1	1	1	4
FF	526	ISO7	01/31/13	TP	5	A1	1	1	5
FF	526	ISO7	01/31/13	TP	5	A1	1	1	0
FF	526	ISO7	02/01/13	TP	5	A1	1	1	4
FF	526	ISO7	02/01/13	TP	5	A1	1	1	4
FF	526	ISO7	02/04/13	TP	5	A1	1	1	3
FF	526	ISO7	02/04/13	TP	5	A1	1	1	17
FF	526	ISO7	02/05/13	TP	5	A1	1	1	6
FF	526	ISO7	02/05/13	TP	5	A1	1	1	6
FF	526	ISO7	02/06/13	TP	5	A1	1	1	8
FF	526	ISO7	02/06/13	TP	5	A1	1	1	3
FF	526	ISO7	02/07/13	TP	5	A1	1	1	2
FF	526	ISO7	02/07/13	TP	5	A1	1	1	3
FF	526	ISO7	02/08/13	TP	5	A1	1	1	3
FF	526	ISO7	02/08/13	TP	5	A1	1	1	4
FF	526	ISO7	02/08/13	TP	5	A1	1	1	2
FF	526	ISO7	02/08/13	TP	5	A1	1	1	0
FF	526	ISO7	02/11/13	TP	5	A1	1	1	7
FF	526	ISO7	02/11/13	TP	5	A1	1	1	10
FF	526	ISO7	02/12/13	TP	5	A1	1	1	7
FF	526	ISO7	02/12/13	TP	5	A1	1	1	5
FF	526	ISO7	2/13/2013	TP	5	A1	1	1	0
FF	526	ISO7	2/13/2013	TP	5	A1	1	1	0
FF	526	ISO7	2/14/2013	TP	5	A1	1	1	4
FF	526	ISO7	2/14/2013	TP	5	A1	1	1	2
FF	526	ISO7	02/15/13	TP	5	A1	1	1	3
FF	526	ISO7	02/15/13	TP	5	A1	1	1	10
FF	526	ISO7	02/18/13	TP	5	A1	1	1	4
FF	526	ISO7	02/18/13	TP	5	A1	1	1	5
FF	526	ISO7	2/19/2013	TP	5	A1	1	1	2
FF	526	ISO7	2/19/2013	TP	5	A1	1	1	6
FF	526	ISO7	02/20/13	TP	5	A1	1	1	1
FF	526	ISO7	02/20/13	TP	5	A1	1	1	5
FF	526	ISO7	02/21/13	TP	5	A1	1	1	15
FF	526	ISO7	02/21/13	TP	5	A1	1	1	9
FF	526	ISO7	02/22/13	TP	5	A1	1	1	1
FF	526	ISO7	02/22/13	TP	5	A1	1	1	3
FF	526	ISO7	02/25/13	TP	5	A1	1	1	2
FF	526	ISO7	02/25/13	TP	5	A1	1	1	7
FF	526	ISO7	02/26/13	TP	5	A1	1	1	0
FF	526	ISO7	02/26/13	TP	5	A1	1	1	0
FF	526	ISO7	02/27/13	TP	5	A1	1	1	3
FF	526	ISO7	02/27/13	TP	5	A1	1	1	1
FF	526	ISO7	02/28/13	TP	5	A1	1	1	2
FF	526	ISO7	02/28/13	TP	5	A1	1	1	6
FF	526	ISO7	03/01/13	TP	5	A1	1	1	2
FF	526	ISO7	03/01/13	TP	5	A1	1	1	20
FF	526	ISO7	3/4/2013	TP	5	A1	1	1	12
FF	526	ISO7	3/4/2013	TP	5	A1	1	1	5
FF	526	ISO7	03/05/13	TP	5	A1	1	1	10
FF	526	ISO7	03/05/13	TP	5	A1	1	1	0
FF	526	ISO7	3/6/2013	TP	5	A1	1	1	0
FF	526	ISO7	3/6/2013	TP	5	A1	1	1	1
FF	526	ISO7	3/7/2013	TP	5	A1	1	1	5
FF	526	ISO7	3/7/2013	TP	5	A1	1	1	2
FF	526	ISO7	03/08/13	TP	5	A1	1	1	1
FF	526	ISO7	03/08/13	TP	5	A1	1	1	2
FF	526	ISO7	3/11/2013	TP	5	A1	1	1	0
FF	526	ISO7	3/11/2013	TP	5	A1	1	1	10
FF	526	ISO7	3/12/2013	TP	5	A1	1	1	0
FF	526	ISO7	3/12/2013	TP	5	A1	1	1	1
FF	526	ISO7	3/12/2013	TP	5	A1	1	1	7
FF	526	ISO7	3/12/2013	TP	5	A1	1	1	0
FF	526	ISO7	3/13/2013	TP	5	A1	1	1	13
FF	526	ISO7	3/13/2013	TP	5	A1	1	1	4
FF	526	ISO7	03/14/13	TP	5	A1	1	1	5
