Rm Date	TYMC
133	39953	0
136	39953	0
136	39953	0
137	39953	0
137	39953	0
132	39954	0
132	39954	0
133	39954	0
133	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
164	39954	0
130	39959	0
141	39959	0
141	39959	0
164	39959	0
164	39959	0
164	39959	0
164	39959	0
164	39959	0
130	39961	0
132	39961	0
133	39961	0
136	39961	0
136	39961	0
137	39961	0
119	39962	0
119	39962	0
132	39962	0
133	39962	0
138	39962	0
138	39962	0
139	39962	0
139	39962	0
140	39962	0
140	39962	0
151	39962	0
151	39962	0
160	39962	0
160	39962	0
160	39962	0
161	39962	0
161	39962	0
161	39962	0
161	39962	0
162	39962	0
162	39962	0
162	39962	0
163	39962	0
163	39962	0
163	39962	0
163	39962	0
163	39962	0
163	39962	0
147B	39962	0
147B	39962	0
141	39965	0
141	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
164	39965	0
119	39966	0
119	39966	0
138	39966	0
138	39966	0
139	39966	0
139	39966	0
140	39966	0
140	39966	0
151	39966	0
151	39966	0
160	39966	0
160	39966	0
160	39966	0
161	39966	0
161	39966	0
161	39966	0
161	39966	0
162	39966	0
162	39966	0
162	39966	0
163	39966	0
163	39966	0
163	39966	0
163	39966	0
163	39966	0
163	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
164	39966	0
147B	39966	0
147B	39966	0
130	39967	0
132	39967	0
133	39967	0
136	39967	0
136	39967	0
137	39967	0
137	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
164	39967	0
132	39968	0
133	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
164	39968	0
152	39969	0
156	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39969	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
164	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
165	39972	0
130	39973	0
141	39973	0
141	39973	0
164	39973	0
164	39973	0
164	39973	0
164	39973	0
164	39973	0
119	39974	1
119	39974	0
150	39974	0
150	39974	0
160	39974	0
160	39974	0
160	39974	0
161	39974	0
161	39974	0
161	39974	0
161	39974	0
162	39974	0
162	39974	1
162	39974	0
163	39974	0
163	39974	0
163	39974	0
163	39974	0
163	39974	0
163	39974	0
147B	39974	0
147B	39974	0
130	39975	0
132	39975	0
133	39975	0
136	39975	0
136	39975	0
137	39975	0
137	39975	0
154	39975	0
132	39976	0
133	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
164	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
165	39976	0
132	39979	0
133	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
164	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
165	39979	0
