GRP	ROOM	CLASS	DATE	MEAS	PARAM	SITE	BLOCK	REP	RES
FF	527D	ISO7	2/21/2012	TP	5	A2	1	2	3
FF	527D	ISO7	3/1/2012	TP	5	A2	1	2	2
FF	527D	ISO7	3/2/2012	TP	5	A2	1	2	0
FF	527D	ISO7	3/2/2012	TP	5	A2	1	2	5
FF	527D	ISO7	3/7/2012	TP	5	A2	1	2	0
FF	527D	ISO7	3/9/2012	TP	5	A2	1	2	2
FF	527D	ISO7	3/14/2012	TP	5	A2	1	2	4
FF	527D	ISO7	3/16/2012	TP	5	A2	1	2	1
FF	527D	ISO7	3/19/2012	TP	5	A2	1	2	1
FF	527D	ISO7	3/19/2012	TP	5	A2	1	2	4
FF	527D	ISO7	3/21/2012	TP	5	A2	1	2	1
FF	527D	ISO7	3/28/2012	TP	5	A2	1	2	2
FF	527D	ISO7	3/28/2012	TP	5	A2	1	2	7
FF	527D	ISO7	3/30/2012	TP	5	A2	1	2	10
FF	527D	ISO7	1/5/2012	TP	0.5	A2	1	3	40
FF	527D	ISO7	1/6/2012	TP	0.5	A2	1	3	12
FF	527D	ISO7	1/9/2012	TP	0.5	A2	1	3	0
FF	527D	ISO7	1/10/2012	TP	0.5	A2	1	3	37
FF	527D	ISO7	1/16/2012	TP	0.5	A2	1	3	7
FF	527D	ISO7	1/17/2012	TP	0.5	A2	1	3	7
FF	527D	ISO7	1/20/2012	TP	0.5	A2	1	3	14
FF	527D	ISO7	1/24/2012	TP	0.5	A2	1	3	4
FF	527D	ISO7	1/25/2012	TP	0.5	A2	1	3	6
FF	527D	ISO7	2/1/2012	TP	0.5	A2	1	3	3
FF	527D	ISO7	2/8/2012	TP	0.5	A2	1	3	85
FF	527D	ISO7	2/10/2012	TP	0.5	A2	1	3	22
FF	527D	ISO7	2/14/2012	TP	0.5	A2	1	3	0
FF	527D	ISO7	2/16/2012	TP	0.5	A2	1	3	2
FF	527D	ISO7	2/20/2012	TP	0.5	A2	1	3	3
FF	527D	ISO7	2/21/2012	TP	0.5	A2	1	3	69
FF	527D	ISO7	3/1/2012	TP	0.5	A2	1	3	92
FF	527D	ISO7	3/2/2012	TP	0.5	A2	1	3	74
FF	527D	ISO7	3/2/2012	TP	0.5	A2	1	3	216
FF	527D	ISO7	3/7/2012	TP	0.5	A2	1	3	16
FF	527D	ISO7	3/9/2012	TP	0.5	A2	1	3	3
FF	527D	ISO7	3/14/2012	TP	0.5	A2	1	3	24
FF	527D	ISO7	3/16/2012	TP	0.5	A2	1	3	10
FF	527D	ISO7	3/19/2012	TP	0.5	A2	1	3	42
FF	527D	ISO7	3/19/2012	TP	0.5	A2	1	3	114
FF	527D	ISO7	3/21/2012	TP	0.5	A2	1	3	5
FF	527D	ISO7	3/28/2012	TP	0.5	A2	1	3	75
FF	527D	ISO7	3/28/2012	TP	0.5	A2	1	3	103
FF	527D	ISO7	3/30/2012	TP	0.5	A2	1	3	89
FF	527D	ISO7	1/5/2012	TP	5	A2	1	3	2
FF	527D	ISO7	1/6/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/9/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/10/2012	TP	5	A2	1	3	2
FF	527D	ISO7	1/16/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/17/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/20/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/24/2012	TP	5	A2	1	3	0
FF	527D	ISO7	1/25/2012	TP	5	A2	1	3	2
FF	527D	ISO7	2/1/2012	TP	5	A2	1	3	0
FF	527D	ISO7	2/8/2012	TP	5	A2	1	3	2
FF	527D	ISO7	2/10/2012	TP	5	A2	1	3	0
FF	527D	ISO7	2/14/2012	TP	5	A2	1	3	0
FF	527D	ISO7	2/16/2012	TP	5	A2	1	3	0
FF	527D	ISO7	2/20/2012	TP	5	A2	1	3	0
FF	527D	ISO7	2/21/2012	TP	5	A2	1	3	8
FF	527D	ISO7	3/1/2012	TP	5	A2	1	3	1
FF	527D	ISO7	3/2/2012	TP	5	A2	1	3	1
FF	527D	ISO7	3/2/2012	TP	5	A2	1	3	4
FF	527D	ISO7	3/7/2012	TP	5	A2	1	3	2
FF	527D	ISO7	3/9/2012	TP	5	A2	1	3	0
FF	527D	ISO7	3/14/2012	TP	5	A2	1	3	2
FF	527D	ISO7	3/16/2012	TP	5	A2	1	3	3
FF	527D	ISO7	3/19/2012	TP	5	A2	1	3	0
FF	527D	ISO7	3/19/2012	TP	5	A2	1	3	7
FF	527D	ISO7	3/21/2012	TP	5	A2	1	3	0
FF	527D	ISO7	3/28/2012	TP	5	A2	1	3	2
FF	527D	ISO7	3/28/2012	TP	5	A2	1	3	6
FF	527D	ISO7	3/30/2012	TP	5	A2	1	3	1
FF	527DL	ISO6	1/5/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	1/6/2012	527DL	0.5	A1	1	1	396
FF	527DL	ISO6	1/9/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	1/10/2012	527DL	0.5	A1	1	1	2
FF	527DL	ISO6	1/16/2012	527DL	0.5	A1	1	1	5
FF	527DL	ISO6	1/17/2012	527DL	0.5	A1	1	1	6
FF	527DL	ISO6	1/20/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	1/24/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	1/25/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	2/1/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	2/8/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	2/10/2012	527DL	0.5	A1	1	1	12
FF	527DL	ISO6	2/14/2012	527DL	0.5	A1	1	1	19
FF	527DL	ISO6	2/16/2012	527DL	0.5	A1	1	1	3
FF	527DL	ISO6	2/20/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	2/21/2012	527DL	0.5	A1	1	1	9
FF	527DL	ISO6	3/1/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/2/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	3/2/2012	527DL	0.5	A1	1	1	8
FF	527DL	ISO6	3/7/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/9/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/14/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/16/2012	527DL	0.5	A1	1	1	4
FF	527DL	ISO6	3/19/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/19/2012	527DL	0.5	A1	1	1	2
FF	527DL	ISO6	3/21/2012	527DL	0.5	A1	1	1	14
FF	527DL	ISO6	3/28/2012	527DL	0.5	A1	1	1	1
FF	527DL	ISO6	3/28/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	3/30/2012	527DL	0.5	A1	1	1	0
FF	527DL	ISO6	1/5/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	1/6/2012	527DL	5	A1	1	1	16
FF	527DL	ISO6	1/9/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	1/10/2012	527DL	5	A1	1	1	1
FF	527DL	ISO6	1/16/2012	527DL	5	A1	1	1	3
FF	527DL	ISO6	1/17/2012	527DL	5	A1	1	1	2
FF	527DL	ISO6	1/20/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	1/24/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	1/25/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	2/1/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	2/8/2012	527DL	5	A1	1	1	1
FF	527DL	ISO6	2/10/2012	527DL	5	A1	1	1	4
FF	527DL	ISO6	2/14/2012	527DL	5	A1	1	1	6
FF	527DL	ISO6	2/16/2012	527DL	5	A1	1	1	1
FF	527DL	ISO6	2/20/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	2/21/2012	527DL	5	A1	1	1	8
FF	527DL	ISO6	3/1/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/2/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/2/2012	527DL	5	A1	1	1	1
FF	527DL	ISO6	3/7/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/9/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/14/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/16/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/19/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/19/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/21/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/28/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/28/2012	527DL	5	A1	1	1	0
FF	527DL	ISO6	3/30/2012	527DL	5	A1	1	1	0
FF 	504	ISO8	4/2/2012	TP	0.5	A1	2	1	199
FF 	504	ISO8	4/9/2012	TP	0.5	A1	2	1	23
FF 	504	ISO8	4/17/2012	TP	0.5	A1	2	1	12
FF 	504	ISO8	4/25/2012	TP	0.5	A1	2	1	47
FF 	504	ISO8	5/1/2012	TP	0.5	A1	2	1	31
FF 	504	ISO8	5/11/2012	TP	0.5	A1	2	1	60
FF 	504	ISO8	5/18/2012	TP	0.5	A1	2	1	99
FF 	504	ISO8	5/22/2012	TP	0.5	A1	2	1	14
FF 	504	ISO8	5/30/2012	TP	0.5	A1	2	1	0
FF 	504	ISO8	6/8/2012	TP	0.5	A1	2	1	43
FF 	504	ISO8	6/11/2012	TP	0.5	A1	2	1	59
FF 	504	ISO8	6/22/2012	TP	0.5	A1	2	1	1
FF 	504	ISO8	6/29/2012	TP	0.5	A1	2	1	98
FF 	504	ISO8	4/2/2012	TP	5	A1	2	1	18
FF 	504	ISO8	4/9/2012	TP	5	A1	2	1	8
FF 	504	ISO8	4/17/2012	TP	5	A1	2	1	1
FF 	504	ISO8	4/25/2012	TP	5	A1	2	1	5
FF 	504	ISO8	5/1/2012	TP	5	A1	2	1	12
FF 	504	ISO8	5/11/2012	TP	5	A1	2	1	10
FF 	504	ISO8	5/18/2012	TP	5	A1	2	1	14
FF 	504	ISO8	5/22/2012	TP	5	A1	2	1	2
FF 	504	ISO8	5/30/2012	TP	5	A1	2	1	0
FF 	504	ISO8	6/8/2012	TP	5	A1	2	1	6
FF 	504	ISO8	6/11/2012	TP	5	A1	2	1	8
FF 	504	ISO8	6/22/2012	TP	5	A1	2	1	0
FF 	504	ISO8	6/29/2012	TP	5	A1	2	1	12
FF 	504	ISO8	4/2/2012	TP	0.5	A1	2	2	65
FF 	504	ISO8	4/9/2012	TP	0.5	A1	2	2	2
FF 	504	ISO8	4/17/2012	TP	0.5	A1	2	2	0
FF 	504	ISO8	4/25/2012	TP	0.5	A1	2	2	30
FF 	504	ISO8	5/1/2012	TP	0.5	A1	2	2	14
FF 	504	ISO8	5/11/2012	TP	0.5	A1	2	2	9
FF 	504	ISO8	5/18/2012	TP	0.5	A1	2	2	71
FF 	504	ISO8	5/22/2012	TP	0.5	A1	2	2	11
FF 	504	ISO8	5/30/2012	TP	0.5	A1	2	2	6
FF 	504	ISO8	6/8/2012	TP	0.5	A1	2	2	19
FF 	504	ISO8	6/11/2012	TP	0.5	A1	2	2	51
FF 	504	ISO8	6/22/2012	TP	0.5	A1	2	2	33
FF 	504	ISO8	6/29/2012	TP	0.5	A1	2	2	83
FF 	504	ISO8	4/2/2012	TP	5	A1	2	2	6
FF 	504	ISO8	4/9/2012	TP	5	A1	2	2	1
FF 	504	ISO8	4/17/2012	TP	5	A1	2	2	0
FF 	504	ISO8	4/25/2012	TP	5	A1	2	2	8
FF 	504	ISO8	5/1/2012	TP	5	A1	2	2	2
FF 	504	ISO8	5/11/2012	TP	5	A1	2	2	1
FF 	504	ISO8	5/18/2012	TP	5	A1	2	2	5
FF 	504	ISO8	5/22/2012	TP	5	A1	2	2	1
FF 	504	ISO8	5/30/2012	TP	5	A1	2	2	2
FF 	504	ISO8	6/8/2012	TP	5	A1	2	2	4
FF 	504	ISO8	6/11/2012	TP	5	A1	2	2	9
FF 	504	ISO8	6/22/2012	TP	5	A1	2	2	8
FF 	504	ISO8	6/29/2012	TP	5	A1	2	2	9
FF 	504	ISO8	4/2/2012	TP	0.5	A1	2	3	77
FF 	504	ISO8	4/9/2012	TP	0.5	A1	2	3	0
FF 	504	ISO8	4/17/2012	TP	0.5	A1	2	3	0
FF 	504	ISO8	4/25/2012	TP	0.5	A1	2	3	120
FF 	504	ISO8	5/1/2012	TP	0.5	A1	2	3	4
FF 	504	ISO8	5/11/2012	TP	0.5	A1	2	3	3
FF 	504	ISO8	5/18/2012	TP	0.5	A1	2	3	13
FF 	504	ISO8	5/22/2012	TP	0.5	A1	2	3	7
FF 	504	ISO8	5/30/2012	TP	0.5	A1	2	3	0
FF 	504	ISO8	6/8/2012	TP	0.5	A1	2	3	3
FF 	504	ISO8	6/11/2012	TP	0.5	A1	2	3	89
FF 	504	ISO8	6/22/2012	TP	0.5	A1	2	3	0
FF 	504	ISO8	6/29/2012	TP	0.5	A1	2	3	81
FF 	504	ISO8	4/2/2012	TP	5	A1	2	3	2
FF 	504	ISO8	4/9/2012	TP	5	A1	2	3	0
FF 	504	ISO8	4/17/2012	TP	5	A1	2	3	0
FF 	504	ISO8	4/25/2012	TP	5	A1	2	3	48
FF 	504	ISO8	5/1/2012	TP	5	A1	2	3	1
FF 	504	ISO8	5/11/2012	TP	5	A1	2	3	0
FF 	504	ISO8	5/18/2012	TP	5	A1	2	3	0
FF 	504	ISO8	5/22/2012	TP	5	A1	2	3	2
FF 	504	ISO8	5/30/2012	TP	5	A1	2	3	0
FF 	504	ISO8	6/8/2012	TP	5	A1	2	3	0
FF 	504	ISO8	6/11/2012	TP	5	A1	2	3	12
FF 	504	ISO8	6/22/2012	TP	5	A1	2	3	0
FF 	504	ISO8	6/29/2012	TP	5	A1	2	3	14
FF 	505	ISO8	4/2/2012	TP	0.5	A1	2	1	1
FF 	505	ISO8	4/9/2012	TP	0.5	A1	2	1	0
FF 	505	ISO8	4/17/2012	TP	0.5	A1	2	1	197
FF 	505	ISO8	4/25/2012	TP	0.5	A1	2	1	273
FF 	505	ISO8	5/1/2012	TP	0.5	A1	2	1	13
FF 	505	ISO8	5/11/2012	TP	0.5	A1	2	1	26
FF 	505	ISO8	5/18/2012	TP	0.5	A1	2	1	37
FF 	505	ISO8	5/22/2012	TP	0.5	A1	2	1	52
FF 	505	ISO8	5/30/2012	TP	0.5	A1	2	1	103
FF 	505	ISO8	6/8/2012	TP	0.5	A1	2	1	99
FF 	505	ISO8	6/11/2012	TP	0.5	A1	2	1	429
FF 	505	ISO8	6/22/2012	TP	0.5	A1	2	1	9
FF 	505	ISO8	6/29/2012	TP	0.5	A1	2	1	1
FF 	505	ISO8	4/2/2012	TP	5	A1	2	1	0
FF 	505	ISO8	4/9/2012	TP	5	A1	2	1	0
FF 	505	ISO8	4/17/2012	TP	5	A1	2	1	2
FF 	505	ISO8	4/25/2012	TP	5	A1	2	1	11
FF 	505	ISO8	5/1/2012	TP	5	A1	2	1	3
FF 	505	ISO8	5/11/2012	TP	5	A1	2	1	2
FF 	505	ISO8	5/18/2012	TP	5	A1	2	1	8
FF 	505	ISO8	5/22/2012	TP	5	A1	2	1	3
FF 	505	ISO8	5/30/2012	TP	5	A1	2	1	20
FF 	505	ISO8	6/8/2012	TP	5	A1	2	1	22
FF 	505	ISO8	6/11/2012	TP	5	A1	2	1	21
FF 	505	ISO8	6/22/2012	TP	5	A1	2	1	2
FF 	505	ISO8	6/29/2012	TP	5	A1	2	1	0
FF 	505	ISO8	4/2/2012	TP	0.5	A1	2	2	0
FF 	505	ISO8	4/9/2012	TP	0.5	A1	2	2	0
FF 	505	ISO8	4/17/2012	TP	0.5	A1	2	2	78
FF 	505	ISO8	4/25/2012	TP	0.5	A1	2	2	168
FF 	505	ISO8	5/1/2012	TP	0.5	A1	2	2	3
FF 	505	ISO8	5/11/2012	TP	0.5	A1	2	2	40
FF 	505	ISO8	5/18/2012	TP	0.5	A1	2	2	59
FF 	505	ISO8	5/22/2012	TP	0.5	A1	2	2	34
FF 	505	ISO8	5/30/2012	TP	0.5	A1	2	2	35
FF 	505	ISO8	6/8/2012	TP	0.5	A1	2	2	22
FF 	505	ISO8	6/11/2012	TP	0.5	A1	2	2	216
FF 	505	ISO8	6/22/2012	TP	0.5	A1	2	2	82
FF 	505	ISO8	6/29/2012	TP	0.5	A1	2	2	0
FF 	505	ISO8	4/2/2012	TP	5	A1	2	2	0
FF 	505	ISO8	4/9/2012	TP	5	A1	2	2	0
FF 	505	ISO8	4/17/2012	TP	5	A1	2	2	3
FF 	505	ISO8	4/25/2012	TP	5	A1	2	2	3
FF 	505	ISO8	5/1/2012	TP	5	A1	2	2	0
FF 	505	ISO8	5/11/2012	TP	5	A1	2	2	7
FF 	505	ISO8	5/18/2012	TP	5	A1	2	2	3
FF 	505	ISO8	5/22/2012	TP	5	A1	2	2	6
FF 	505	ISO8	5/30/2012	TP	5	A1	2	2	3
FF 	505	ISO8	6/8/2012	TP	5	A1	2	2	6
FF 	505	ISO8	6/11/2012	TP	5	A1	2	2	10
FF 	505	ISO8	6/22/2012	TP	5	A1	2	2	3
FF 	505	ISO8	6/29/2012	TP	5	A1	2	2	0
FF 	505	ISO8	4/2/2012	TP	0.5	A1	2	3	0
FF 	505	ISO8	4/9/2012	TP	0.5	A1	2	3	1
FF 	505	ISO8	4/17/2012	TP	0.5	A1	2	3	29
FF 	505	ISO8	4/25/2012	TP	0.5	A1	2	3	354
FF 	505	ISO8	5/1/2012	TP	0.5	A1	2	3	203
FF 	505	ISO8	5/11/2012	TP	0.5	A1	2	3	5
FF 	505	ISO8	5/18/2012	TP	0.5	A1	2	3	30
FF 	505	ISO8	5/22/2012	TP	0.5	A1	2	3	71
FF 	505	ISO8	5/30/2012	TP	0.5	A1	2	3	161
FF 	505	ISO8	6/8/2012	TP	0.5	A1	2	3	12
FF 	505	ISO8	6/11/2012	TP	0.5	A1	2	3	79
FF 	505	ISO8	6/22/2012	TP	0.5	A1	2	3	80
FF 	505	ISO8	6/29/2012	TP	0.5	A1	2	3	0
FF 	505	ISO8	4/2/2012	TP	5	A1	2	3	0
FF 	505	ISO8	4/9/2012	TP	5	A1	2	3	0
FF 	505	ISO8	4/17/2012	TP	5	A1	2	3	3
FF 	505	ISO8	4/25/2012	TP	5	A1	2	3	4
FF 	505	ISO8	5/1/2012	TP	5	A1	2	3	35
FF 	505	ISO8	5/11/2012	TP	5	A1	2	3	1
FF 	505	ISO8	5/18/2012	TP	5	A1	2	3	2
FF 	505	ISO8	5/22/2012	TP	5	A1	2	3	10
FF 	505	ISO8	5/30/2012	TP	5	A1	2	3	25
FF 	505	ISO8	6/8/2012	TP	5	A1	2	3	0
FF 	505	ISO8	6/11/2012	TP	5	A1	2	3	3
FF 	505	ISO8	6/22/2012	TP	5	A1	2	3	5
FF 	505	ISO8	6/29/2012	TP	5	A1	2	3	0
FF 	505	ISO8	4/2/2012	TP	0.5	A2	2	1	32
FF 	505	ISO8	4/9/2012	TP	0.5	A2	2	1	4
FF 	505	ISO8	4/17/2012	TP	0.5	A2	2	1	36
FF 	505	ISO8	4/25/2012	TP	0.5	A2	2	1	0
FF 	505	ISO8	5/1/2012	TP	0.5	A2	2	1	5
FF 	505	ISO8	5/11/2012	TP	0.5	A2	2	1	2
FF 	505	ISO8	5/18/2012	TP	0.5	A2	2	1	16
FF 	505	ISO8	5/22/2012	TP	0.5	A2	2	1	3
FF 	505	ISO8	5/30/2012	TP	0.5	A2	2	1	7
FF 	505	ISO8	6/8/2012	TP	0.5	A2	2	1	1
FF 	505	ISO8	6/11/2012	TP	0.5	A2	2	1	57
FF 	505	ISO8	6/22/2012	TP	0.5	A2	2	1	7
FF 	505	ISO8	6/29/2012	TP	0.5	A2	2	1	44
FF 	505	ISO8	4/2/2012	TP	5	A2	2	1	4
FF 	505	ISO8	4/9/2012	TP	5	A2	2	1	0
FF 	505	ISO8	4/17/2012	TP	5	A2	2	1	2
FF 	505	ISO8	4/25/2012	TP	5	A2	2	1	0
FF 	505	ISO8	5/1/2012	TP	5	A2	2	1	3
FF 	505	ISO8	5/11/2012	TP	5	A2	2	1	0
FF 	505	ISO8	5/18/2012	TP	5	A2	2	1	1
FF 	505	ISO8	5/22/2012	TP	5	A2	2	1	0
FF 	505	ISO8	5/30/2012	TP	5	A2	2	1	1
FF 	505	ISO8	6/8/2012	TP	5	A2	2	1	0
FF 	505	ISO8	6/11/2012	TP	5	A2	2	1	0
FF 	505	ISO8	6/22/2012	TP	5	A2	2	1	1
FF 	505	ISO8	6/29/2012	TP	5	A2	2	1	2
FF 	505	ISO8	4/2/2012	TP	0.5	A2	2	2	18
FF 	505	ISO8	4/9/2012	TP	0.5	A2	2	2	0
FF 	505	ISO8	4/17/2012	TP	0.5	A2	2	2	33
FF 	505	ISO8	4/25/2012	TP	0.5	A2	2	2	0
FF 	505	ISO8	5/1/2012	TP	0.5	A2	2	2	0
FF 	505	ISO8	5/11/2012	TP	0.5	A2	2	2	2
FF 	505	ISO8	5/18/2012	TP	0.5	A2	2	2	8
FF 	505	ISO8	5/22/2012	TP	0.5	A2	2	2	27
FF 	505	ISO8	5/30/2012	TP	0.5	A2	2	2	5
FF 	505	ISO8	6/8/2012	TP	0.5	A2	2	2	1
FF 	505	ISO8	6/11/2012	TP	0.5	A2	2	2	2
FF 	505	ISO8	6/22/2012	TP	0.5	A2	2	2	30
FF 	505	ISO8	6/29/2012	TP	0.5	A2	2	2	56
FF 	505	ISO8	4/2/2012	TP	5	A2	2	2	2
FF 	505	ISO8	4/9/2012	TP	5	A2	2	2	0
FF 	505	ISO8	4/17/2012	TP	5	A2	2	2	2
FF 	505	ISO8	4/25/2012	TP	5	A2	2	2	0
FF 	505	ISO8	5/1/2012	TP	5	A2	2	2	0
FF 	505	ISO8	5/11/2012	TP	5	A2	2	2	0
FF 	505	ISO8	5/18/2012	TP	5	A2	2	2	1
FF 	505	ISO8	5/22/2012	TP	5	A2	2	2	2
FF 	505	ISO8	5/30/2012	TP	5	A2	2	2	0
FF 	505	ISO8	6/8/2012	TP	5	A2	2	2	0
FF 	505	ISO8	6/11/2012	TP	5	A2	2	2	0
FF 	505	ISO8	6/22/2012	TP	5	A2	2	2	2
FF 	505	ISO8	6/29/2012	TP	5	A2	2	2	15
FF 	505	ISO8	4/2/2012	TP	0.5	A2	2	3	11
FF 	505	ISO8	4/9/2012	TP	0.5	A2	2	3	2
FF 	505	ISO8	4/17/2012	TP	0.5	A2	2	3	23
FF 	505	ISO8	4/25/2012	TP	0.5	A2	2	3	0
FF 	505	ISO8	5/1/2012	TP	0.5	A2	2	3	0
FF 	505	ISO8	5/11/2012	TP	0.5	A2	2	3	0
FF 	505	ISO8	5/18/2012	TP	0.5	A2	2	3	16
FF 	505	ISO8	5/22/2012	TP	0.5	A2	2	3	8
FF 	505	ISO8	5/30/2012	TP	0.5	A2	2	3	18
FF 	505	ISO8	6/8/2012	TP	0.5	A2	2	3	1
FF 	505	ISO8	6/11/2012	TP	0.5	A2	2	3	27
FF 	505	ISO8	6/22/2012	TP	0.5	A2	2	3	73
FF 	505	ISO8	6/29/2012	TP	0.5	A2	2	3	17
FF 	505	ISO8	4/2/2012	TP	5	A2	2	3	2
FF 	505	ISO8	4/9/2012	TP	5	A2	2	3	1
FF 	505	ISO8	4/17/2012	TP	5	A2	2	3	2
FF 	505	ISO8	4/25/2012	TP	5	A2	2	3	0
FF 	505	ISO8	5/1/2012	TP	5	A2	2	3	0
FF 	505	ISO8	5/11/2012	TP	5	A2	2	3	0
FF 	505	ISO8	5/18/2012	TP	5	A2	2	3	3
FF 	505	ISO8	5/22/2012	TP	5	A2	2	3	0
FF 	505	ISO8	5/30/2012	TP	5	A2	2	3	0
FF 	505	ISO8	6/8/2012	TP	5	A2	2	3	0
FF 	505	ISO8	6/11/2012	TP	5	A2	2	3	5
FF 	505	ISO8	6/22/2012	TP	5	A2	2	3	6
FF 	505	ISO8	6/29/2012	TP	5	A2	2	3	1
FF 	505	ISO8	4/2/2012	TP	0.5	A3	2	1	48
FF 	505	ISO8	4/9/2012	TP	0.5	A3	2	1	36
FF 	505	ISO8	4/17/2012	TP	0.5	A3	2	1	18
FF 	505	ISO8	4/25/2012	TP	0.5	A3	2	1	14
FF 	505	ISO8	5/1/2012	TP	0.5	A3	2	1	195
FF 	505	ISO8	5/11/2012	TP	0.5	A3	2	1	19
FF 	505	ISO8	5/18/2012	TP	0.5	A3	2	1	48
FF 	505	ISO8	5/22/2012	TP	0.5	A3	2	1	40
FF 	505	ISO8	5/30/2012	TP	0.5	A3	2	1	383
FF 	505	ISO8	6/8/2012	TP	0.5	A3	2	1	35
FF 	505	ISO8	6/11/2012	TP	0.5	A3	2	1	27
FF 	505	ISO8	6/22/2012	TP	0.5	A3	2	1	284
FF 	505	ISO8	6/29/2012	TP	0.5	A3	2	1	15
FF 	505	ISO8	4/2/2012	TP	5	A3	2	1	2
FF 	505	ISO8	4/9/2012	TP	5	A3	2	1	4
FF 	505	ISO8	4/17/2012	TP	5	A3	2	1	3
FF 	505	ISO8	4/25/2012	TP	5	A3	2	1	0
FF 	505	ISO8	5/1/2012	TP	5	A3	2	1	2
FF 	505	ISO8	5/11/2012	TP	5	A3	2	1	3
FF 	505	ISO8	5/18/2012	TP	5	A3	2	1	6
FF 	505	ISO8	5/22/2012	TP	5	A3	2	1	4
FF 	505	ISO8	5/30/2012	TP	5	A3	2	1	19
FF 	505	ISO8	6/8/2012	TP	5	A3	2	1	11
FF 	505	ISO8	6/11/2012	TP	5	A3	2	1	6
FF 	505	ISO8	6/22/2012	TP	5	A3	2	1	16
FF 	505	ISO8	6/29/2012	TP	5	A3	2	1	1
FF 	505	ISO8	4/2/2012	TP	0.5	A3	2	2	16
FF 	505	ISO8	4/9/2012	TP	0.5	A3	2	2	53
FF 	505	ISO8	4/17/2012	TP	0.5	A3	2	2	31
FF 	505	ISO8	4/25/2012	TP	0.5	A3	2	2	6
FF 	505	ISO8	5/1/2012	TP	0.5	A3	2	2	214
FF 	505	ISO8	5/11/2012	TP	0.5	A3	2	2	17
FF 	505	ISO8	5/18/2012	TP	0.5	A3	2	2	149
FF 	505	ISO8	5/22/2012	TP	0.5	A3	2	2	23
FF 	505	ISO8	5/30/2012	TP	0.5	A3	2	2	315
FF 	505	ISO8	6/8/2012	TP	0.5	A3	2	2	36
FF 	505	ISO8	6/11/2012	TP	0.5	A3	2	2	31
FF 	505	ISO8	6/22/2012	TP	0.5	A3	2	2	133
FF 	505	ISO8	6/29/2012	TP	0.5	A3	2	2	32
FF 	505	ISO8	4/2/2012	TP	5	A3	2	2	3
FF 	505	ISO8	4/9/2012	TP	5	A3	2	2	15
FF 	505	ISO8	4/17/2012	TP	5	A3	2	2	3
FF 	505	ISO8	4/25/2012	TP	5	A3	2	2	0
FF 	505	ISO8	5/1/2012	TP	5	A3	2	2	2
FF 	505	ISO8	5/11/2012	TP	5	A3	2	2	4
FF 	505	ISO8	5/18/2012	TP	5	A3	2	2	5
FF 	505	ISO8	5/22/2012	TP	5	A3	2	2	2
FF 	505	ISO8	5/30/2012	TP	5	A3	2	2	16
FF 	505	ISO8	6/8/2012	TP	5	A3	2	2	2
FF 	505	ISO8	6/11/2012	TP	5	A3	2	2	7
FF 	505	ISO8	6/22/2012	TP	5	A3	2	2	10
FF 	505	ISO8	6/29/2012	TP	5	A3	2	2	6
FF 	505	ISO8	4/2/2012	TP	0.5	A3	2	3	26
FF 	505	ISO8	4/9/2012	TP	0.5	A3	2	3	20
FF 	505	ISO8	4/17/2012	TP	0.5	A3	2	3	252
